101#vraždy - loupežné # 219
102#vraždy - sexuální # 219
103#vraždy - motivované osobními vztahy # 219
104#vraždy - na objednávku # 219
105#vraždy - novorozence matkou # 220
106#vraždy - ostatní # 219
111#usmrcení lidského plodu # 227
112#usmrcení lidského plodu # 228
121#opuštění dítěte # 212
122#únos # 216
131#loupež # 234
132#loupeže na finančních institucích # 234
141#násilí na veřejném činiteli - mimo příslušníka policie a obecní policie # 153, 154/1, 155, 156/1, 156/2
142#násilí na veřejném činiteli - na příslušníkovi Policie ČR # 153, 154/1, 155, 156/1, 156/2
143#násilí na veřejném činiteli - na příslušníkovi obecní policie # 153, 154/1, 155, 156/1, 156/2
151#úmyslné ublížení na zdraví # 221, 222
161#rvačky # 225
171#násilí a vyhrožování proti skupině obyvatel a jednotlivci  # 196
172#braní rukojmí # 234a
173#nebezpečné vyhrožování # 197a
181#vydírání # 235
182#omezování a zbavení osobní svobody # 231, 232
183#porušování domovní svobody # 238
184#neoprávněný zásah do práva k domu, bytu nebo nebytovému prostoru # 249a
185#týrání svěřené osoby # 215
186#týrání osoby žijící ve společném obydlí # 215a
187#omezování svobody vyznání # 236
188#útisk # 237
189#porušování svobody sdružování a shromažďování # 238a
190#ostatní násilné trestné činy # 230, 233
201#znásilnění # 241
211#pohlavní zneužívání v závislosti # 242/2, 243
212#pohlavní zneužívání ostatní # 242
213#komerční forma sexuálního zneužívání v závislosti # 242/2, 243
214#komerční forma sexuálního zneužívání ostatní # 242/1,242/3,242/4
231#ostatní pohlavní úchylky # 202
241#šíření pornografie # 205
251#ohrožování pohlavní nemocí # 226
252#úmyslné ublížení na zdraví pohlavní nemocí # 221, 222
253#ublížení pohlavní nemocí z nedbalosti # 223, 224
271#kuplířství # 204
280#soulož mezi příbuznými # 245
281#obchodování s lidmi za účelem pohlavního styku # 232a
290#ostatní mravnostní trestné činy # 205a, 205b, 210
311#krádeže vloupáním do obchodů # 247
312#krádeže vloupáním do výkladních skříní # 247
321#krádeže vloupáním do restaurací a hostinců # 247
322#krádeže vloupáním do ubytovacích objektů # 247
323#krádeže vloupáním do kiosků # 247
324#krádeže vloupáním do jídelen, závodních kuchyní a stravovacích zařízení # 247
331#krádeže vloupáním do objektů, kde se nacházejí starožitnosti a umělecké předměty - mimo obchodů # 247
332#krádeže vloupáním do kulturních objektů, mimo uvedené v 331 # 247
341#krádeže vloupáním do pokladen a pancéřových skříní # 247
350#krádeže vloupáním do výpočetních středisek nebo počítačových pracovišť # 247
351#krádeže vloupáním do škol # 247
371#krádeže vloupáním do bytů # 238, 247
372#krádeže vloupáním do víkendových chat soukromých osob # 238, 247
373#krádeže vloupáním do rodinných domků # 238, 247
390#krádeže vloupáním do ostatních objektů # 238, 247
411#krádeže prosté - kapesní # 247
412#krádeže prosté - při pohlavním styku # 247
413#krádeže prosté - jiné na osobách # 247
421#krádeže prosté - mezi zaměstnanci na pracovišti včetně krádeží vloupáním # 247
431#krádeže prosté - motorových vozidel dvoustopých včetně krádeží vloupáním # 247, 249
432#krádeže prosté - motorových vozidel jednostopých včetně krádeží vloupáním # 247, 249
433#krádeže prosté - věcí z aut včetně krádeží vloupáním # 247
434#krádeže prosté - součástek motorových vozidel včetně krádeží vloupáním # 247
435#krádeže prosté - jízdních kol včetně krádeží vloupáním # 247,249 
441#krádeže prosté - domácího zvířectva včetně krádeží vloupáním # 247
451#krádeže prosté - v bytech # 247
461#krádeže prosté - věcí v prostorách nádraží - mimo zásilek # 247
462#krádeže prosté - věcí během jízdy v dopravním prostředku - mimo zásilek # 247
471#krádeže prosté v objektech, včetně exteriéru i na volném prostranství se starožitnostmi a uměleckými předměty # 247
480#krádeže prosté v jiných objektech # 247
490#krádeže prosté ostatní # 247
511#podvod # 250
521#zpronevěra # 248
530#neoprávněné užívání cizí věci # 249
588#zatajení věci # 254
589#poškozování cizí věci # 257
590#ostatní majetkové trestné činy# 
611#výtržnictví # 202, 202a
612#výtržnictví na sportovních a veřejných akcích # 202
613#sprejerství # 257b
630#podávání anabolických látek mládeži # 218a
631#ohrožování výchovy mládeže a svádění k pohlavnímu styku # 217, 217a, 217b
632#podávání alkoholických nápojů mládeži # 218
633#obchodování s dětmi # 216a
634#nedovolené překročení státní hranice # 171a, 171b, 171c, 171d
635#nedovolená výroba a držení psychotropních látek a jedů pro jiného # 187
636#šíření toxikomanie # 188a
637#zneužívání pravomoci veřejného činitele # 158
639#neoprávněné nakládání s osobními údaji # 178
640#maření úkolů veřejného činitele z nedbalosti # 159
641#nedovolená výroba a držení psychotropních látek a jedů pro sebe # 187a
642#nedovolená výroba a držení psychotropních látek a jedů - předmět k nedovolené výrobě # 188
651#požáry # 179, 180, 257
652#výbuchy # 179, 180, 257
662#nedovolené ozbrojování # 185
663#maření výkonu úředního rozhodnutí # 171, 171e
664#překupnictví a přechovávači - podílnictví # 251, 252
721#nadržování # 166
730#veškeré nehody (silniční, letecké, vodní, železniční a kombinované) - úmyslné # 179, 180d, 201, 201a, 257
731#dopravní nehody silniční z nedbalosti # 180, 180d, 184, 201, 201a, 223, 224
732#dopravní nehody letecké z nedbalosti # 180, 184, 201, 201a, 223, 224
733#dopravní nehody vodní z nedbalosti # 180, 184, 201, 201a, 223, 224
741#železniční nehody z nedbalosti # 180, 184, 201, 201a, 223, 224
742#nehody kombinované, železniční - silniční z nedbalosti # 180, 180d, 184, 201, 201a, 223, 224
750#ublížení na zdraví z nedbalosti - pracovní úrazy # 223, 224, 201, 201a
751#ublížení na zdraví z nedbalosti - ostatní # 223, 224, 201, 201a
762#poškozování věřitele # 256
763#zvýhodňování věřitele # 256a
771#ohrožení pod vlivem návykové látky, opilství # 201, 201a
772#zanedbání povinné výživy # 213
781#ohrožení bezpečnosti vzdušného dopravního prostředku a civilního plavidla # 180a
782#sdělení nepravdivé informace, která může ohrozit bezpečnost nebo provoz vzdušného dopravního prostředku za letu a civilního plavidla # 180b
783#zavlečení vzdušného dopravního prostředku do ciziny # 180c
784#týraní zvířat # 203
785#šíření poplašné zprávy # 199
786#účast na zločinném spolčení # 163a/1, 163b, 163c
787#hanobení národa, rasy a přesvědčení # 198
788#podněcování k národnostní a rasové nenávisti # 198a
789#podpora a propagace hnutí směřující k potlačení práv a svobod občanů # 260, 261, 261a
790#ostatní trestná činnost # 154/2, 164, 165, 167, 168, 169a, 169b, 172, 174, 175, 175a, 175b, 177, 179, 180, 180d, 181, 182, 183, 184, 185a, 189, 190, 200, 206, 207, 208, 209b, 239/1, 240/1, 253, 255, 255a, 259, 259a, 262, 263, 264, 265
801#trestné činy proti předpisům o nekalé soutěži # 149
803#neoprávněné podnikaní # 118
806#poškozování spotřebitele # 121
807#porušování předpisů o oběhu zboží ve styku s cizinou (pašování) # 124
808#zkreslování údajů o stavu hospodaření a jmění # 125
809#porušování závazných pravidel hospodářského styku # 127
