2#dětský domov#i DD se školou
5#internát nebo podobné zařízení#
A#diagnostický ústav#dětský, mládeže
B#výchovný ústav#
C#výchovný ústav s ochrannou výchovou#
D#zvláštní zařízení pro děti – cizince#tzv. Modrá škola pro děti do 15-ti let
1#rodiče nebo zákonní zástupci#osoby odpovědné za výchovu
4#léčebné zařízení#
6#ostatní zařízení #např. Klokánek
